time,hour,day_of_week,is_weekend,sin_hour,cos_hour,sin_doy,cos_doy
2025-09-26 23:00:00,23,4,0,-0.25881904510252157,0.9659258262890681,-0.99665890175417,-0.08167639533042288
2025-09-27 00:00:00,0,5,1,0.0,1.0,-0.9979171608653922,-0.06450844944931625
2025-09-27 01:00:00,1,5,1,0.25881904510252074,0.9659258262890683,-0.9979171608653922,-0.06450844944931625
2025-09-27 02:00:00,2,5,1,0.49999999999999994,0.8660254037844387,-0.9979171608653922,-0.06450844944931625
2025-09-27 03:00:00,3,5,1,0.7071067811865475,0.7071067811865476,-0.9979171608653922,-0.06450844944931625
2025-09-27 04:00:00,4,5,1,0.8660254037844386,0.5000000000000001,-0.9979171608653922,-0.06450844944931625
2025-09-27 05:00:00,5,5,1,0.9659258262890683,0.25881904510252074,-0.9979171608653922,-0.06450844944931625
2025-09-27 06:00:00,6,5,1,1.0,6.123233995736766e-17,-0.9979171608653922,-0.06450844944931625
2025-09-27 07:00:00,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9979171608653922,-0.06450844944931625
2025-09-27 08:00:00,8,5,1,0.8660254037844387,-0.49999999999999983,-0.9979171608653922,-0.06450844944931625
2025-09-27 09:00:00,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9979171608653922,-0.06450844944931625
2025-09-27 10:00:00,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9979171608653922,-0.06450844944931625
2025-09-27 11:00:00,11,5,1,0.258819045102521,-0.9659258262890682,-0.9979171608653922,-0.06450844944931625
2025-09-27 12:00:00,12,5,1,1.2246467991473532e-16,-1.0,-0.9979171608653922,-0.06450844944931625
2025-09-27 13:00:00,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9979171608653922,-0.06450844944931625
2025-09-27 14:00:00,14,5,1,-0.4999999999999998,-0.8660254037844388,-0.9979171608653922,-0.06450844944931625
2025-09-27 15:00:00,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9979171608653922,-0.06450844944931625
2025-09-27 16:00:00,16,5,1,-0.8660254037844384,-0.5000000000000004,-0.9979171608653922,-0.06450844944931625
2025-09-27 17:00:00,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9979171608653922,-0.06450844944931625
2025-09-27 18:00:00,18,5,1,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625
2025-09-27 19:00:00,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9979171608653922,-0.06450844944931625
2025-09-27 20:00:00,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9979171608653922,-0.06450844944931625
2025-09-27 21:00:00,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9979171608653922,-0.06450844944931625
2025-09-27 22:00:00,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9979171608653922,-0.06450844944931625
2025-09-27 23:00:00,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9979171608653922,-0.06450844944931625
2025-09-28 00:00:00,0,6,1,0.0,1.0,-0.9988797155850335,-0.04732138832243232
2025-09-28 01:00:00,1,6,1,0.25881904510252074,0.9659258262890683,-0.9988797155850335,-0.04732138832243232
2025-09-28 02:00:00,2,6,1,0.49999999999999994,0.8660254037844387,-0.9988797155850335,-0.04732138832243232
2025-09-28 03:00:00,3,6,1,0.7071067811865475,0.7071067811865476,-0.9988797155850335,-0.04732138832243232
2025-09-28 04:00:00,4,6,1,0.8660254037844386,0.5000000000000001,-0.9988797155850335,-0.04732138832243232
2025-09-28 05:00:00,5,6,1,0.9659258262890683,0.25881904510252074,-0.9988797155850335,-0.04732138832243232
2025-09-28 06:00:00,6,6,1,1.0,6.123233995736766e-17,-0.9988797155850335,-0.04732138832243232
2025-09-28 07:00:00,7,6,1,0.9659258262890683,-0.25881904510252063,-0.9988797155850335,-0.04732138832243232
